drug	organism	mg_per_L	count
Clindamycin	Staphylococcus aureus MSSA	1	0
Daptomycin	Staphylococcus aureus MSSA	1	58
Doripenem	Staphylococcus aureus MSSA	1	4
Erythromycin	Staphylococcus aureus MSSA	1	24
Fusidic acid	Staphylococcus aureus MSSA	1	5
Gentamicin	Staphylococcus aureus MSSA	1	37
Linezolid	Staphylococcus aureus MSSA	1	4
Minocycline	Staphylococcus aureus MSSA	1	3
Moxifloxacin	Staphylococcus aureus MSSA	1	0
Mupirocin	Staphylococcus aureus MSSA	1	0
Oxacillin	Staphylococcus aureus MSSA	1	28
Piperacillin-Tazobactam	Staphylococcus aureus MSSA	1	210
Retapamulin	Staphylococcus aureus MSSA	1	0
Rifampicin	Staphylococcus aureus MSSA	1	0
Roxithromycin	Staphylococcus aureus MSSA	1	0
Teicoplanin	Staphylococcus aureus MSSA	1	321
Telithromycin	Staphylococcus aureus MSSA	1	0
Tetracycline	Staphylococcus aureus MSSA	1	26
Tigecycline	Staphylococcus aureus MSSA	1	1
Trimethoprim	Staphylococcus aureus MSSA	1	62
Vancomycin	Staphylococcus aureus MSSA	1	286
Benzylpenicillin	Staphylococcus auricularis	1	7
Ciprofloxacin	Staphylococcus auricularis	1	3
Oxacillin	Staphylococcus auricularis	1	1
Amikacin	Staphylococcus capitis	1	35
Ampicillin	Staphylococcus capitis	1	52
Benzylpenicillin	Staphylococcus capitis	1	8
Cefazolin	Staphylococcus capitis	1	4
Cefepime	Staphylococcus capitis	1	44
Cefotaxime	Staphylococcus capitis	1	51
Ceftobiprole	Staphylococcus capitis	1	9
Ceftriaxone	Staphylococcus capitis	1	39
Cefuroxime	Staphylococcus capitis	1	13
Ciprofloxacin	Staphylococcus capitis	1	9
Daptomycin	Staphylococcus capitis	1	11
Ertapenem	Staphylococcus capitis	1	0
Erythromycin	Staphylococcus capitis	1	0
Gentamicin	Staphylococcus capitis	1	0
Imipenem	Staphylococcus capitis	1	6
Levofloxacin	Staphylococcus capitis	1	5
Linezolid	Staphylococcus capitis	1	170
Meropenem	Staphylococcus capitis	1	7
Moxifloxacin	Staphylococcus capitis	1	9
Netilmicin	Staphylococcus capitis	1	0
Oxacillin	Staphylococcus capitis	1	3
Piperacillin-Tazobactam	Staphylococcus capitis	1	31
Quinupristin-Dalfopristin	Staphylococcus capitis	1	12
Roxithromycin	Staphylococcus capitis	1	2
Teicoplanin	Staphylococcus capitis	1	21
Tobramycin	Staphylococcus capitis	1	0
Vancomycin	Staphylococcus capitis	1	331
Amikacin	Staphylococcus coagulase negative	1	57
Ampicillin	Staphylococcus coagulase negative	1	114
Benzylpenicillin	Staphylococcus coagulase negative	1	44
Cefadroxil	Staphylococcus coagulase negative	1	10
Cefalexin	Staphylococcus coagulase negative	1	6
Cefalothin (a.k.a. Cefalotin)	Staphylococcus coagulase negative	1	34
Cefixime	Staphylococcus coagulase negative	1	6
Cefotaxime	Staphylococcus coagulase negative	1	76
Ceftobiprole	Staphylococcus coagulase negative	1	1600
Cefuroxime	Staphylococcus coagulase negative	1	63
Chloramphenicol	Staphylococcus coagulase negative	1	0
Ciprofloxacin	Staphylococcus coagulase negative	1	143
Clindamycin	Staphylococcus coagulase negative	1	1
Daptomycin	Staphylococcus coagulase negative	1	218
Doripenem	Staphylococcus coagulase negative	1	18
Doxycycline	Staphylococcus coagulase negative	1	1
Ertapenem	Staphylococcus coagulase negative	1	32
Erythromycin	Staphylococcus coagulase negative	1	22
Fusidic acid	Staphylococcus coagulase negative	1	5
Gatifloxacin	Staphylococcus coagulase negative	1	16
Gemifloxacin	Staphylococcus coagulase negative	1	0
Gentamicin	Staphylococcus coagulase negative	1	6
Imipenem	Staphylococcus coagulase negative	1	24
Kanamycin	Staphylococcus coagulase negative	1	76
Levofloxacin	Staphylococcus coagulase negative	1	46
Lincomycin	Staphylococcus coagulase negative	1	103
Linezolid	Staphylococcus coagulase negative	1	4175
Meropenem	Staphylococcus coagulase negative	1	7
Minocycline	Staphylococcus coagulase negative	1	4
Moxifloxacin	Staphylococcus coagulase negative	1	83
Neomycin	Staphylococcus coagulase negative	1	6
Netilmicin	Staphylococcus coagulase negative	1	5
Nitrofurantoin	Staphylococcus coagulase negative	1	0
Norfloxacin	Staphylococcus coagulase negative	1	22
Ofloxacin	Staphylococcus coagulase negative	1	42
Oxacillin	Staphylococcus coagulase negative	1	336
Phenoxymethylpenicillin	Staphylococcus coagulase negative	1	1
Piperacillin	Staphylococcus coagulase negative	1	253
Piperacillin-Tazobactam	Staphylococcus coagulase negative	1	225
Quinupristin-Dalfopristin	Staphylococcus coagulase negative	1	42
Rifampicin	Staphylococcus coagulase negative	1	0
Roxithromycin	Staphylococcus coagulase negative	1	5
Sparfloxacin	Staphylococcus coagulase negative	1	5
Streptomycin	Staphylococcus coagulase negative	1	41
Sulbactam	Staphylococcus coagulase negative	1	0
Teicoplanin	Staphylococcus coagulase negative	1	1141
Tetracycline	Staphylococcus coagulase negative	1	15
Tigecycline	Staphylococcus coagulase negative	1	3
Tobramycin	Staphylococcus coagulase negative	1	2
Trimethoprim	Staphylococcus coagulase negative	1	18
Trimethoprim-Sulfamethoxazole	Staphylococcus coagulase negative	1	5
Vancomycin	Staphylococcus coagulase negative	1	5482
Ceftobiprole	Staphylococcus coagulase negative MRSE	1	176
Ciprofloxacin	Staphylococcus coagulase negative MRSE	1	5
Clindamycin	Staphylococcus coagulase negative MRSE	1	4
Daptomycin	Staphylococcus coagulase negative MRSE	1	47
Doripenem	Staphylococcus coagulase negative MRSE	1	43
Erythromycin	Staphylococcus coagulase negative MRSE	1	6
Fusidic acid	Staphylococcus coagulase negative MRSE	1	1
Gentamicin	Staphylococcus coagulase negative MRSE	1	1
Linezolid	Staphylococcus coagulase negative MRSE	1	470
Minocycline	Staphylococcus coagulase negative MRSE	1	22
Mupirocin	Staphylococcus coagulase negative MRSE	1	5
Oxacillin	Staphylococcus coagulase negative MRSE	1	22
Piperacillin-Tazobactam	Staphylococcus coagulase negative MRSE	1	37
Rifampicin	Staphylococcus coagulase negative MRSE	1	2
Teicoplanin	Staphylococcus coagulase negative MRSE	1	49
Tetracycline	Staphylococcus coagulase negative MRSE	1	21
Tigecycline	Staphylococcus coagulase negative MRSE	1	48
Trimethoprim	Staphylococcus coagulase negative MRSE	1	14
Vancomycin	Staphylococcus coagulase negative MRSE	1	106
Ciprofloxacin	Staphylococcus cohnii	1	1
Teicoplanin	Staphylococcus cohnii	1	5
Vancomycin	Staphylococcus cohnii	1	18
Amikacin	Staphylococcus epidermidis	1	508
Ampicillin	Staphylococcus epidermidis	1	508
Benzylpenicillin	Staphylococcus epidermidis	1	500
Cefazolin	Staphylococcus epidermidis	1	176
Cefepime	Staphylococcus epidermidis	1	518
Cefotaxime	Staphylococcus epidermidis	1	113
Ceftobiprole	Staphylococcus epidermidis	1	870
Ceftriaxone	Staphylococcus epidermidis	1	582
Chloramphenicol	Staphylococcus epidermidis	1	0
Ciprofloxacin	Staphylococcus epidermidis	1	202
Clarithromycin	Staphylococcus epidermidis	1	0
Clinafloxacin	Staphylococcus epidermidis	1	59
Clindamycin	Staphylococcus epidermidis	1	3
Daptomycin	Staphylococcus epidermidis	1	56
Doripenem	Staphylococcus epidermidis	1	0
Ertapenem	Staphylococcus epidermidis	1	27
Erythromycin	Staphylococcus epidermidis	1	12
Fosfomycin	Staphylococcus epidermidis	1	116
Fusidic acid	Staphylococcus epidermidis	1	0
Gatifloxacin	Staphylococcus epidermidis	1	0
Gentamicin	Staphylococcus epidermidis	1	7
Imipenem	Staphylococcus epidermidis	1	15
Kanamycin	Staphylococcus epidermidis	1	26
Levofloxacin	Staphylococcus epidermidis	1	121
Linezolid	Staphylococcus epidermidis	1	3945
Meropenem	Staphylococcus epidermidis	1	190
Minocycline	Staphylococcus epidermidis	1	5
Moxifloxacin	Staphylococcus epidermidis	1	1600
Netilmicin	Staphylococcus epidermidis	1	3
Nitrofurantoin	Staphylococcus epidermidis	1	0
Ofloxacin	Staphylococcus epidermidis	1	6
Oxacillin	Staphylococcus epidermidis	1	366
Piperacillin-Tazobactam	Staphylococcus epidermidis	1	819
Quinupristin-Dalfopristin	Staphylococcus epidermidis	1	84
Rifampicin	Staphylococcus epidermidis	1	1
Roxithromycin	Staphylococcus epidermidis	1	11
Teicoplanin	Staphylococcus epidermidis	1	1796
Telithromycin	Staphylococcus epidermidis	1	0
Tetracycline	Staphylococcus epidermidis	1	26
Tigecycline	Staphylococcus epidermidis	1	8
Tobramycin	Staphylococcus epidermidis	1	13
Trimethoprim	Staphylococcus epidermidis	1	9
Trimethoprim-Sulfamethoxazole	Staphylococcus epidermidis	1	13
Vancomycin	Staphylococcus epidermidis	1	5415
Ceftobiprole	Staphylococcus epidermidis MRSE	1	102
Benzylpenicillin	Staphylococcus epidermidis MSSE	1	2
Ceftobiprole	Staphylococcus epidermidis MSSE	1	5
Ciprofloxacin	Staphylococcus epidermidis MSSE	1	3
Clindamycin	Staphylococcus epidermidis MSSE	1	1
Daptomycin	Staphylococcus epidermidis MSSE	1	9
Erythromycin	Staphylococcus epidermidis MSSE	1	0
Fusidic acid	Staphylococcus epidermidis MSSE	1	0
Linezolid	Staphylococcus epidermidis MSSE	1	67
Minocycline	Staphylococcus epidermidis MSSE	1	0
Piperacillin-Tazobactam	Staphylococcus epidermidis MSSE	1	18
Rifampicin	Staphylococcus epidermidis MSSE	1	0
Teicoplanin	Staphylococcus epidermidis MSSE	1	22
Tetracycline	Staphylococcus epidermidis MSSE	1	1
Tigecycline	Staphylococcus epidermidis MSSE	1	0
Trimethoprim	Staphylococcus epidermidis MSSE	1	17
Vancomycin	Staphylococcus epidermidis MSSE	1	28
Amikacin	Staphylococcus haemolyticus	1	25
Ampicillin	Staphylococcus haemolyticus	1	44
Benzylpenicillin	Staphylococcus haemolyticus	1	13
Cefazolin	Staphylococcus haemolyticus	1	5
Cefepime	Staphylococcus haemolyticus	1	38
Ceftobiprole	Staphylococcus haemolyticus	1	73
Ceftriaxone	Staphylococcus haemolyticus	1	6
Ciprofloxacin	Staphylococcus haemolyticus	1	11
Clinafloxacin	Staphylococcus haemolyticus	1	4
Clindamycin	Staphylococcus haemolyticus	1	8
Daptomycin	Staphylococcus haemolyticus	1	9
Doxycycline	Staphylococcus haemolyticus	1	84
Ertapenem	Staphylococcus haemolyticus	1	0
Erythromycin	Staphylococcus haemolyticus	1	6
Fusidic acid	Staphylococcus haemolyticus	1	1
Gentamicin	Staphylococcus haemolyticus	1	2
Imipenem	Staphylococcus haemolyticus	1	2
Levofloxacin	Staphylococcus haemolyticus	1	3
Linezolid	Staphylococcus haemolyticus	1	701
Meropenem	Staphylococcus haemolyticus	1	9
Minocycline	Staphylococcus haemolyticus	1	5
Netilmicin	Staphylococcus haemolyticus	1	0
Oxacillin	Staphylococcus haemolyticus	1	18
Piperacillin-Tazobactam	Staphylococcus haemolyticus	1	42
Quinupristin-Dalfopristin	Staphylococcus haemolyticus	1	37
Rifampicin	Staphylococcus haemolyticus	1	0
Spectinomycin	Staphylococcus haemolyticus	1	1
Teicoplanin	Staphylococcus haemolyticus	1	231
Tetracycline	Staphylococcus haemolyticus	1	16
Tigecycline	Staphylococcus haemolyticus	1	15
Tobramycin	Staphylococcus haemolyticus	1	2
Trimethoprim	Staphylococcus haemolyticus	1	6
Vancomycin	Staphylococcus haemolyticus	1	1059
Amikacin	Staphylococcus hominis	1	47
Ampicillin	Staphylococcus hominis	1	64
Benzylpenicillin	Staphylococcus hominis	1	32
Cefepime	Staphylococcus hominis	1	99
Cefotaxime	Staphylococcus hominis	1	60
Ceftobiprole	Staphylococcus hominis	1	123
Ceftriaxone	Staphylococcus hominis	1	18
Cefuroxime	Staphylococcus hominis	1	81
Ciprofloxacin	Staphylococcus hominis	1	34
Daptomycin	Staphylococcus hominis	1	2
Erythromycin	Staphylococcus hominis	1	0
Gentamicin	Staphylococcus hominis	1	2
Levofloxacin	Staphylococcus hominis	1	18
Linezolid	Staphylococcus hominis	1	490
Meropenem	Staphylococcus hominis	1	27
Moxifloxacin	Staphylococcus hominis	1	54
Netilmicin	Staphylococcus hominis	1	0
Oxacillin	Staphylococcus hominis	1	23
Piperacillin-Tazobactam	Staphylococcus hominis	1	46
Quinupristin-Dalfopristin	Staphylococcus hominis	1	20
Spectinomycin	Staphylococcus hominis	1	4
Teicoplanin	Staphylococcus hominis	1	90
Tobramycin	Staphylococcus hominis	1	1
Vancomycin	Staphylococcus hominis	1	734
Avilamycin	Staphylococcus hyicus	1	0
Ceftiofur	Staphylococcus hyicus	1	132
Chloramphenicol	Staphylococcus hyicus	1	0
Ciprofloxacin	Staphylococcus hyicus	1	1
Erythromycin	Staphylococcus hyicus	1	4
Florfenicol	Staphylococcus hyicus	1	7
Spectinomycin	Staphylococcus hyicus	1	0
Streptomycin	Staphylococcus hyicus	1	0
Sulfamethoxazole	Staphylococcus hyicus	1	0
Vancomycin	Staphylococcus hyicus	1	13
Avilamycin	Staphylococcus intermedius	1	46
Chloramphenicol	Staphylococcus intermedius	1	0
Ciprofloxacin	Staphylococcus intermedius	1	8
Erythromycin	Staphylococcus intermedius	1	4
Gentamicin	Staphylococcus intermedius	1	4
Streptomycin	Staphylococcus intermedius	1	1
Teicoplanin	Staphylococcus intermedius	1	5
Vancomycin	Staphylococcus intermedius	1	108
Virginiamycin	Staphylococcus intermedius	1	13
Ampicillin	Staphylococcus lugdunensis	1	18
Benzylpenicillin	Staphylococcus lugdunensis	1	14
Cefepime	Staphylococcus lugdunensis	1	19
Cefoxitin	Staphylococcus lugdunensis	1	5
Ceftobiprole	Staphylococcus lugdunensis	1	4
Ciprofloxacin	Staphylococcus lugdunensis	1	4
Clindamycin	Staphylococcus lugdunensis	1	0
Doripenem	Staphylococcus lugdunensis	1	0
Erythromycin	Staphylococcus lugdunensis	1	0
Fusidic acid	Staphylococcus lugdunensis	1	0
Gentamicin	Staphylococcus lugdunensis	1	0
Linezolid	Staphylococcus lugdunensis	1	37
Meropenem	Staphylococcus lugdunensis	1	2
Moxifloxacin	Staphylococcus lugdunensis	1	0
Mupirocin	Staphylococcus lugdunensis	1	0
Oxacillin	Staphylococcus lugdunensis	1	28
Quinupristin-Dalfopristin	Staphylococcus lugdunensis	1	0
Retapamulin	Staphylococcus lugdunensis	1	0
Teicoplanin	Staphylococcus lugdunensis	1	1
Tobramycin	Staphylococcus lugdunensis	1	1
Vancomycin	Staphylococcus lugdunensis	1	53
Ampicillin	Staphylococcus saprophyticus	1	0
Benzylpenicillin	Staphylococcus saprophyticus	1	3
Cefadroxil	Staphylococcus saprophyticus	1	0
Cefalexin	Staphylococcus saprophyticus	1	1
Cefalothin (a.k.a. Cefalotin)	Staphylococcus saprophyticus	1	1
Cefepime	Staphylococcus saprophyticus	1	28
Cefixime	Staphylococcus saprophyticus	1	1
Cefotaxime	Staphylococcus saprophyticus	1	3
Cefoxitin	Staphylococcus saprophyticus	1	1
Ceftobiprole	Staphylococcus saprophyticus	1	5
Ceftriaxone	Staphylococcus saprophyticus	1	2
Ciprofloxacin	Staphylococcus saprophyticus	1	35
Clarithromycin	Staphylococcus saprophyticus	1	0
Doripenem	Staphylococcus saprophyticus	1	2
Doxycycline	Staphylococcus saprophyticus	1	0
Ertapenem	Staphylococcus saprophyticus	1	37
Erythromycin	Staphylococcus saprophyticus	1	0
Fosfomycin	Staphylococcus saprophyticus	1	0
Gatifloxacin	Staphylococcus saprophyticus	1	0
Gemifloxacin	Staphylococcus saprophyticus	1	0
Gentamicin	Staphylococcus saprophyticus	1	1
Imipenem	Staphylococcus saprophyticus	1	0
Levofloxacin	Staphylococcus saprophyticus	1	13
Linezolid	Staphylococcus saprophyticus	1	66
Mecillinam	Staphylococcus saprophyticus	1	0
Meropenem	Staphylococcus saprophyticus	1	2
Moxifloxacin	Staphylococcus saprophyticus	1	16
Netilmicin	Staphylococcus saprophyticus	1	0
Nitrofurantoin	Staphylococcus saprophyticus	1	0
Norfloxacin	Staphylococcus saprophyticus	1	0
Ofloxacin	Staphylococcus saprophyticus	1	17
Oxacillin	Staphylococcus saprophyticus	1	59
Phenoxymethylpenicillin	Staphylococcus saprophyticus	1	0
Piperacillin-Tazobactam	Staphylococcus saprophyticus	1	27
Quinupristin-Dalfopristin	Staphylococcus saprophyticus	1	13
Roxithromycin	Staphylococcus saprophyticus	1	0
Teicoplanin	Staphylococcus saprophyticus	1	74
Telithromycin	Staphylococcus saprophyticus	1	0
Tetracycline	Staphylococcus saprophyticus	1	2
Tobramycin	Staphylococcus saprophyticus	1	0
Vancomycin	Staphylococcus saprophyticus	1	233
Ciprofloxacin	Staphylococcus sciuri	1	2
Ampicillin	Staphylococcus simulans	1	14
Benzylpenicillin	Staphylococcus simulans	1	13
Cefepime	Staphylococcus simulans	1	23
Ceftriaxone	Staphylococcus simulans	1	2
Ciprofloxacin	Staphylococcus simulans	1	4
Meropenem	Staphylococcus simulans	1	2
Oxacillin	Staphylococcus simulans	1	3
Quinupristin-Dalfopristin	Staphylococcus simulans	1	0
Teicoplanin	Staphylococcus simulans	1	10
Vancomycin	Staphylococcus simulans	1	53
Amikacin	Staphylococcus warneri	1	28
Ampicillin	Staphylococcus warneri	1	39
Benzylpenicillin	Staphylococcus warneri	1	16
Cefazolin	Staphylococcus warneri	1	8
Cefepime	Staphylococcus warneri	1	52
Cefotaxime	Staphylococcus warneri	1	14
Ceftobiprole	Staphylococcus warneri	1	12
Ceftriaxone	Staphylococcus warneri	1	13
Ciprofloxacin	Staphylococcus warneri	1	1
Erythromycin	Staphylococcus warneri	1	2
Gentamicin	Staphylococcus warneri	1	0
Levofloxacin	Staphylococcus warneri	1	3
Linezolid	Staphylococcus warneri	1	107
Meropenem	Staphylococcus warneri	1	1
Moxifloxacin	Staphylococcus warneri	1	1
Netilmicin	Staphylococcus warneri	1	2
Oxacillin	Staphylococcus warneri	1	7
Piperacillin-Tazobactam	Staphylococcus warneri	1	32
Quinupristin-Dalfopristin	Staphylococcus warneri	1	3
Roxithromycin	Staphylococcus warneri	1	0
Spectinomycin	Staphylococcus warneri	1	0
Teicoplanin	Staphylococcus warneri	1	25
Tobramycin	Staphylococcus warneri	1	0
Vancomycin	Staphylococcus warneri	1	151
Ampicillin	Staphylococcus xylosis	1	7
Benzylpenicillin	Staphylococcus xylosis	1	3
Cefepime	Staphylococcus xylosis	1	4
Ceftobiprole	Staphylococcus xylosis	1	21
Ciprofloxacin	Staphylococcus xylosis	1	1
Meropenem	Staphylococcus xylosis	1	0
Oxacillin	Staphylococcus xylosis	1	1
Teicoplanin	Staphylococcus xylosis	1	4
Vancomycin	Staphylococcus xylosis	1	14
Amikacin	Stenotrophomonas maltophilia	1	2
Ampicillin	Stenotrophomonas maltophilia	1	4
Ampicillin-Sulbactam (ratio)	Stenotrophomonas maltophilia	1	0
Aztreonam	Stenotrophomonas maltophilia	1	0
Cefepime	Stenotrophomonas maltophilia	1	62
Cefoperazone	Stenotrophomonas maltophilia	1	11
Cefotaxime	Stenotrophomonas maltophilia	1	3
Ceftazidime	Stenotrophomonas maltophilia	1	146
Ceftibuten	Stenotrophomonas maltophilia	1	0
Ceftobiprole	Stenotrophomonas maltophilia	1	0
Ciprofloxacin	Stenotrophomonas maltophilia	1	576
Clinafloxacin	Stenotrophomonas maltophilia	1	31
Colistin	Stenotrophomonas maltophilia	1	14
Doripenem	Stenotrophomonas maltophilia	1	4
Doxycycline	Stenotrophomonas maltophilia	1	41
Ertapenem	Stenotrophomonas maltophilia	1	4
Gatifloxacin	Stenotrophomonas maltophilia	1	212
Gemifloxacin	Stenotrophomonas maltophilia	1	23
Imipenem	Stenotrophomonas maltophilia	1	12
Levofloxacin	Stenotrophomonas maltophilia	1	466
Meropenem	Stenotrophomonas maltophilia	1	24
Minocycline	Stenotrophomonas maltophilia	1	7
Moxifloxacin	Stenotrophomonas maltophilia	1	125
Nalidixic acid	Stenotrophomonas maltophilia	1	0
Netilmicin	Stenotrophomonas maltophilia	1	0
Norfloxacin	Stenotrophomonas maltophilia	1	0
Ofloxacin	Stenotrophomonas maltophilia	1	23
Piperacillin	Stenotrophomonas maltophilia	1	5
Piperacillin-Tazobactam	Stenotrophomonas maltophilia	1	16
Sulbactam	Stenotrophomonas maltophilia	1	0
Tetracycline	Stenotrophomonas maltophilia	1	2
Ticarcillin	Stenotrophomonas maltophilia	1	43
Ticarcillin-Clavulanic acid	Stenotrophomonas maltophilia	1	245
Tigecycline	Stenotrophomonas maltophilia	1	87
Trimethoprim-Sulfamethoxazole	Stenotrophomonas maltophilia	1	298
Ampicillin	Streptococcus acidominimus	1	2
Benzylpenicillin	Streptococcus acidominimus	1	1
Ciprofloxacin	Streptococcus acidominimus	1	1
Roxithromycin	Streptococcus acidominimus	1	1
Vancomycin	Streptococcus acidominimus	1	1
Amoxicillin	Streptococcus agalactiae	1	0
Ampicillin	Streptococcus agalactiae	1	1
Benzylpenicillin	Streptococcus agalactiae	1	1
Cefaclor	Streptococcus agalactiae	1	10
Cefepime	Streptococcus agalactiae	1	6
Cefixime	Streptococcus agalactiae	1	0
Cefotaxime	Streptococcus agalactiae	1	0
Cefpodoxime	Streptococcus agalactiae	1	0
Ceftaroline	Streptococcus agalactiae	1	0
Ceftobiprole	Streptococcus agalactiae	1	0
Cefuroxime	Streptococcus agalactiae	1	0
Chloramphenicol	Streptococcus agalactiae	1	9
Ciprofloxacin	Streptococcus agalactiae	1	1511
Clindamycin	Streptococcus agalactiae	1	1
Daptomycin	Streptococcus agalactiae	1	4
Doripenem	Streptococcus agalactiae	1	0
Doxycycline	Streptococcus agalactiae	1	1
Ertapenem	Streptococcus agalactiae	1	0
Erythromycin	Streptococcus agalactiae	1	4
Fusidic acid	Streptococcus agalactiae	1	3
Gatifloxacin	Streptococcus agalactiae	1	3
Gemifloxacin	Streptococcus agalactiae	1	0
Gentamicin	Streptococcus agalactiae	1	2
Imipenem	Streptococcus agalactiae	1	3
Levofloxacin	Streptococcus agalactiae	1	984
Linezolid	Streptococcus agalactiae	1	1703
Meropenem	Streptococcus agalactiae	1	2
Minocycline	Streptococcus agalactiae	1	0
Moxifloxacin	Streptococcus agalactiae	1	11
Mupirocin	Streptococcus agalactiae	1	514
Nitrofurantoin	Streptococcus agalactiae	1	0
Ofloxacin	Streptococcus agalactiae	1	110
Oxacillin	Streptococcus agalactiae	1	23
Piperacillin	Streptococcus agalactiae	1	3
Piperacillin-Tazobactam	Streptococcus agalactiae	1	120
Quinupristin-Dalfopristin	Streptococcus agalactiae	1	16
Retapamulin	Streptococcus agalactiae	1	0
Rifampicin	Streptococcus agalactiae	1	0
Sparfloxacin	Streptococcus agalactiae	1	14
Sulfamethoxazole	Streptococcus agalactiae	1	10
Teicoplanin	Streptococcus agalactiae	1	0
Telithromycin	Streptococcus agalactiae	1	0
Tetracycline	Streptococcus agalactiae	1	13
Tigecycline	Streptococcus agalactiae	1	0
Trimethoprim	Streptococcus agalactiae	1	8
Trimethoprim-Sulfamethoxazole	Streptococcus agalactiae	1	0
Vancomycin	Streptococcus agalactiae	1	267
Amoxicillin	Streptococcus anginosus	1	1
Benzylpenicillin	Streptococcus anginosus	1	4
Cefepime	Streptococcus anginosus	1	1
Cefotaxime	Streptococcus anginosus	1	0
Ceftobiprole	Streptococcus anginosus	1	0
Ciprofloxacin	Streptococcus anginosus	1	62
Clindamycin	Streptococcus anginosus	1	2
Daptomycin	Streptococcus anginosus	1	3
Doripenem	Streptococcus anginosus	1	1
Ertapenem	Streptococcus anginosus	1	0
Erythromycin	Streptococcus anginosus	1	1
Gentamicin	Streptococcus anginosus	1	2
Imipenem	Streptococcus anginosus	1	0
Linezolid	Streptococcus anginosus	1	140
Meropenem	Streptococcus anginosus	1	0
Minocycline	Streptococcus anginosus	1	2
Moxifloxacin	Streptococcus anginosus	1	0
Oxacillin	Streptococcus anginosus	1	14
Piperacillin-Tazobactam	Streptococcus anginosus	1	15
Teicoplanin	Streptococcus anginosus	1	0
Tetracycline	Streptococcus anginosus	1	5
Tigecycline	Streptococcus anginosus	1	0
Trimethoprim	Streptococcus anginosus	1	1
Vancomycin	Streptococcus anginosus	1	95
Benzylpenicillin	Streptococcus bovis	1	0
Ciprofloxacin	Streptococcus bovis	1	61
Daptomycin	Streptococcus bovis	1	0
Doripenem	Streptococcus bovis	1	0
Levofloxacin	Streptococcus bovis	1	120
Linezolid	Streptococcus bovis	1	85
Moxifloxacin	Streptococcus bovis	1	1
Oxacillin	Streptococcus bovis	1	0
Quinupristin-Dalfopristin	Streptococcus bovis	1	3
Vancomycin	Streptococcus bovis	1	12
